-1.492462311557788901e+01 2.072916666666654672e-07
-1.477386934673366881e+01 3.109374999999981876e-07
-1.462311557788944683e+01 1.036458333333327336e-07
-1.447236180904522662e+01 0.000000000000000000e+00
-1.432160804020100464e+01 1.036458333333327336e-07
-1.417085427135678444e+01 0.000000000000000000e+00
-1.402010050251256246e+01 0.000000000000000000e+00
-1.386934673366834225e+01 0.000000000000000000e+00
-1.371859296482412027e+01 0.000000000000000000e+00
-1.356783919597990007e+01 0.000000000000000000e+00
-1.341708542713567809e+01 1.036458333333327336e-07
-1.326633165829145788e+01 1.036458333333327336e-07
-1.311557788944723590e+01 1.036458333333327336e-07
-1.296482412060301570e+01 1.036458333333327336e-07
-1.281407035175879372e+01 1.036458333333327336e-07
-1.266331658291457352e+01 0.000000000000000000e+00
-1.251256281407035154e+01 2.072916666666654672e-07
-1.236180904522613133e+01 4.145833333333309345e-07
-1.221105527638190935e+01 2.072916666666654672e-07
-1.206030150753768915e+01 2.072916666666654672e-07
-1.190954773869346717e+01 1.036458333333327336e-07
-1.175879396984924696e+01 0.000000000000000000e+00
-1.160804020100502498e+01 5.182291666666636284e-07
-1.145728643216080478e+01 4.145833333333309345e-07
-1.130653266331658280e+01 1.036458333333327336e-07
-1.115577889447236259e+01 5.182291666666636284e-07
-1.100502512562814061e+01 2.072916666666654672e-07
-1.085427135678392041e+01 2.072916666666654672e-07
-1.070351758793969843e+01 2.072916666666654672e-07
-1.055276381909547823e+01 1.036458333333327336e-07
-1.040201005025125625e+01 1.036458333333327257e-06
-1.025125628140703604e+01 5.182291666666636284e-07
-1.010050251256281406e+01 5.182291666666636284e-07
-9.949748743718593857e+00 5.182291666666636284e-07
-9.798994974874371877e+00 2.072916666666654672e-07
-9.648241206030151673e+00 5.182291666666636284e-07
-9.497487437185929693e+00 7.255208333333291221e-07
-9.346733668341709489e+00 5.182291666666636284e-07
-9.195979899497487509e+00 3.109374999999981876e-07
-9.045226130653267305e+00 4.145833333333309345e-07
-8.894472361809045324e+00 2.072916666666654672e-07
-8.743718592964825120e+00 4.145833333333309345e-07
-8.592964824120603140e+00 8.291666666666618690e-07
-8.442211055276382936e+00 6.218749999999963753e-07
-8.291457286432160956e+00 7.255208333333291221e-07
-8.140703517587940752e+00 9.328124999999946159e-07
-7.989949748743718771e+00 1.140104166666660004e-06
-7.839195979899498568e+00 8.291666666666618690e-07
-7.688442211055276587e+00 1.347395833333325497e-06
-7.537688442211056383e+00 1.347395833333325497e-06
-7.386934673366834403e+00 1.140104166666660004e-06
-7.236180904522614199e+00 1.969270833333322190e-06
-7.085427135678392219e+00 1.865624999999989232e-06
-6.934673366834172015e+00 9.328124999999946159e-07
-6.783919597989950923e+00 1.554687499999990991e-06
-6.633165829145729830e+00 1.761979166666656485e-06
-6.482412060301507850e+00 2.072916666666654514e-06
-6.331658291457286758e+00 1.036458333333327257e-06
-6.180904522613066554e+00 1.865624999999989232e-06
-6.030150753768845462e+00 2.902083333333316489e-06
-5.879396984924623482e+00 2.176562499999987261e-06
-5.728643216080402389e+00 2.902083333333316489e-06
-5.577889447236182185e+00 3.523958333333312970e-06
-5.427135678391961093e+00 1.969270833333322190e-06
-5.276381909547739113e+00 3.420312499999980223e-06
-5.125628140703518021e+00 4.249479166666642621e-06
-4.974874371859297817e+00 5.285937499999969243e-06
-4.824120603015076725e+00 4.560416666666640015e-06
-4.673366834170854744e+00 5.182291666666636496e-06
-4.522613065326633652e+00 6.011458333333297624e-06
-4.371859296482413448e+00 6.218749999999963965e-06
-4.221105527638192356e+00 6.944270833333293193e-06
